"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name"
"3079",91,137,15,259,15,0.039,12.3,1,0.04691,"Pc_myriandra","S_megasperma"
"3080",91,138,15,144,7,0.022,6.8,0.63972,0.56754,"Pc_myriandra","S_monilifera"
"3081",91,143,15,77,2,0.012,3.7,0.24713,0.9168,"Pc_myriandra","S_turfosa"
"3082",91,144,15,93,6,0.014,4.4,0.88487,0.25764,"Pc_myriandra","T_terrestris"
"3083",92,93,58,46,16,0.027,8.4,0.99907,0.003,"Py_terrestris","P_aff._torulosum"
"3084",92,94,58,108,25,0.063,19.8,0.95757,0.07718,"Py_terrestris","P_aff._volutum"
"3085",92,95,58,58,18,0.034,10.6,0.99753,0.00677,"Py_terrestris","P_angustatum"
"3086",92,98,58,8,3,0.005,1.5,0.95969,0.16566,"Py_terrestris","P_aquatile_complex"
"3087",92,99,58,104,13,0.06,19.1,0.03951,0.98142,"Py_terrestris","P_arrhenomanes_complex"
"3088",92,100,58,46,8,0.027,8.4,0.52183,0.64087,"Py_terrestris","P_chondricola"
"3089",92,101,58,14,7,0.008,2.6,0.999,0.00593,"Py_terrestris","P_contiguanum"
"3090",92,102,58,7,1,0.004,1.3,0.62196,0.7618,"Py_terrestris","P_deliense"
"3091",92,103,58,120,34,0.07,22,0.99989,0.00035,"Py_terrestris","P_dissimile"
"3092",92,104,58,145,33,0.084,26.6,0.97759,0.04319,"Py_terrestris","P_dissotocum_complex"
"3093",92,105,58,32,5,0.019,5.9,0.44482,0.73772,"Py_terrestris","P_flevoense"
"3094",92,106,58,42,9,0.024,7.7,0.78245,0.35656,"Py_terrestris","P_folliculosum"
"3095",92,107,58,15,6,0.009,2.8,0.99048,0.03826,"Py_terrestris","P_grandisporangium"
"3096",92,109,58,15,4,0.009,2.8,0.88073,0.2884,"Py_terrestris","P_inflatum"
"3097",92,110,58,7,2,0.004,1.3,0.88135,0.37804,"Py_terrestris","P_insidiosum"
"3098",92,111,58,19,1,0.011,3.5,0.10448,0.98132,"Py_terrestris","P_jasmonium"
"3099",92,112,58,49,9,0.028,9,0.59143,0.56712,"Py_terrestris","P_kashmirense"
"3100",92,113,58,38,10,0.022,7,0.93759,0.13093,"Py_terrestris","P_longandrum"
"3101",92,115,58,106,27,0.062,19.5,0.99258,0.01624,"Py_terrestris","P_minus_complex"
"3102",92,116,58,227,41,0.132,41.7,0.47286,0.65126,"Py_terrestris","P_myriotylum_complex"
"3103",92,117,58,82,22,0.048,15.1,0.99191,0.01825,"Py_terrestris","P_ornamentatum"
"3104",92,118,58,211,45,0.123,38.7,0.98375,0.03506,"Py_terrestris","P_pachycaule_complex"
"3105",92,119,58,121,26,0.07,22.2,0.89956,0.16251,"Py_terrestris","P_pectinolyticum"
"3106",92,120,58,120,28,0.07,22,0.9728,0.0516,"Py_terrestris","P_periplocum"
"3107",92,122,58,198,35,0.115,36.3,0.39735,0.71176,"Py_terrestris","P_salpingophorum_complex"
"3108",92,125,58,17,8,0.01,3.1,0.99903,0.00506,"Py_terrestris","P_sp._CAL-2011e"
"3109",92,128,58,56,8,0.033,10.3,0.2541,0.85581,"Py_terrestris","P_sulcatum"
"3110",92,129,58,29,13,0.017,5.3,0.9999,0.00049,"Py_terrestris","P_tardicrescens"
"3111",92,130,58,183,36,0.106,33.6,0.80383,0.28815,"Py_terrestris","P_terrestris"
"3112",92,131,58,20,9,0.012,3.7,0.99914,0.00417,"Py_terrestris","P_vanterpoolii"
"3113",92,133,58,100,26,0.058,18.4,0.99373,0.01404,"Py_terrestris","S_anisospora"
"3114",92,134,58,14,2,0.008,2.6,0.50907,0.76399,"Py_terrestris","S_asterophora"
"3115",92,135,58,53,11,0.031,9.7,0.75909,0.37264,"Py_terrestris","S_eccentrica"
"3116",92,136,58,23,8,0.013,4.2,0.98733,0.03997,"Py_terrestris","S_litoralis"
"3117",92,137,58,259,52,0.15,47.5,0.97518,0.06199,"Py_terrestris","S_megasperma"
"3118",92,138,58,144,28,0.084,26.4,0.72749,0.37665,"Py_terrestris","S_monilifera"
"3119",92,140,58,11,1,0.006,2,0.36882,0.89676,"Py_terrestris","S_sp._CAL-2011b"
"3120",92,141,58,12,4,0.007,2.2,0.95076,0.15975,"Py_terrestris","S_subterranea"
"3121",92,142,58,18,4,0.01,3.3,0.78124,0.4278,"Py_terrestris","S_terrestris"
"3122",92,143,58,77,15,0.045,14.1,0.68324,0.44342,"Py_terrestris","S_turfosa"
"3123",92,144,58,93,28,0.054,17.1,0.99979,0.00062,"Py_terrestris","T_terrestris"
"3124",93,94,46,108,31,0.05,15.7,1,0,"P_aff._torulosum","P_aff._volutum"
"3125",93,95,46,58,14,0.027,8.4,0.99132,0.02241,"P_aff._torulosum","P_angustatum"
"3126",93,98,46,8,4,0.004,1.2,0.99787,0.0178,"P_aff._torulosum","P_aquatile_complex"
"3127",93,99,46,104,18,0.048,15.1,0.87236,0.21011,"P_aff._torulosum","P_arrhenomanes_complex"
"3128",93,100,46,46,15,0.021,6.7,0.99986,0.00057,"P_aff._torulosum","P_chondricola"
"3129",93,101,46,14,6,0.006,2,0.99862,0.00835,"P_aff._torulosum","P_contiguanum"
"3130",93,102,46,7,3,0.003,1,0.99004,0.06626,"P_aff._torulosum","P_deliense"
"3131",93,103,46,120,23,0.055,17.5,0.97521,0.05031,"P_aff._torulosum","P_dissimile"
"3132",93,104,46,145,37,0.067,21.1,1,0,"P_aff._torulosum","P_dissotocum_complex"
"3133",93,105,46,32,13,0.015,4.7,0.99998,0.00011,"P_aff._torulosum","P_flevoense"
"3134",93,106,46,42,5,0.019,6.1,0.40173,0.77015,"P_aff._torulosum","P_folliculosum"
"3135",93,107,46,15,7,0.007,2.2,0.99967,0.00231,"P_aff._torulosum","P_grandisporangium"
"3136",93,109,46,15,10,0.007,2.2,1,0,"P_aff._torulosum","P_inflatum"
"3137",93,110,46,7,1,0.003,1,0.72952,0.67134,"P_aff._torulosum","P_insidiosum"
"3138",93,111,46,19,4,0.009,2.8,0.87522,0.29282,"P_aff._torulosum","P_jasmonium"
"3139",93,112,46,49,7,0.023,7.1,0.57804,0.59639,"P_aff._torulosum","P_kashmirense"
"3140",93,113,46,38,15,0.018,5.5,0.99999,4e-05,"P_aff._torulosum","P_longandrum"
"3141",93,115,46,106,23,0.049,15.4,0.9962,0.00952,"P_aff._torulosum","P_minus_complex"
"3142",93,116,46,227,45,0.105,33,1,0,"P_aff._torulosum","P_myriotylum_complex"
"3143",93,117,46,82,27,0.038,11.9,1,0,"P_aff._torulosum","P_ornamentatum"
"3144",93,118,46,211,43,0.097,30.7,1,1e-05,"P_aff._torulosum","P_pachycaule_complex"
"3145",93,119,46,121,32,0.056,17.6,1,0,"P_aff._torulosum","P_pectinolyticum"
"3146",93,120,46,120,36,0.055,17.5,1,0,"P_aff._torulosum","P_periplocum"
"3147",93,122,46,198,41,0.091,28.8,1,2e-05,"P_aff._torulosum","P_salpingophorum_complex"
"3148",93,125,46,17,8,0.008,2.5,0.99986,0.00098,"P_aff._torulosum","P_sp._CAL-2011e"
"3149",93,128,46,56,21,0.026,8.2,1,0,"P_aff._torulosum","P_sulcatum"
"3150",93,129,46,29,10,0.013,4.2,0.99909,0.00387,"P_aff._torulosum","P_tardicrescens"
"3151",93,130,46,183,41,0.084,26.6,1,0,"P_aff._torulosum","P_terrestris"
"3152",93,131,46,20,15,0.009,2.9,1,0,"P_aff._torulosum","P_vanterpoolii"
"3153",93,133,46,100,31,0.046,14.6,1,0,"P_aff._torulosum","S_anisospora"
"3154",93,134,46,14,0,0.006,2,0.10507,1,"P_aff._torulosum","S_asterophora"
"3155",93,135,46,53,6,0.024,7.7,0.31123,0.82705,"P_aff._torulosum","S_eccentrica"
"3156",93,136,46,23,2,0.011,3.3,0.31937,0.87766,"P_aff._torulosum","S_litoralis"
"3157",93,137,46,259,38,0.119,37.7,0.61843,0.54595,"P_aff._torulosum","S_megasperma"
"3158",93,138,46,144,25,0.066,21,0.92672,0.12869,"P_aff._torulosum","S_monilifera"
"3159",93,140,46,11,0,0.005,1.6,0.17189,1,"P_aff._torulosum","S_sp._CAL-2011b"
"3160",93,141,46,12,7,0.006,1.7,0.99996,4e-04,"P_aff._torulosum","S_subterranea"
"3161",93,142,46,18,1,0.008,2.6,0.23097,0.94594,"P_aff._torulosum","S_terrestris"
"3162",93,143,46,77,4,0.035,11.2,0.00377,0.99914,"P_aff._torulosum","S_turfosa"
"3163",93,144,46,93,30,0.043,13.5,1,0,"P_aff._torulosum","T_terrestris"
"3164",94,95,108,58,30,0.063,19.8,0.99933,0.0018,"P_aff._volutum","P_angustatum"
"3165",94,98,108,8,5,0.009,2.7,0.97901,0.09406,"P_aff._volutum","P_aquatile_complex"
"3166",94,99,108,104,51,0.112,35.5,0.99997,9e-05,"P_aff._volutum","P_arrhenomanes_complex"
"3167",94,100,108,46,24,0.05,15.7,0.99808,0.00514,"P_aff._volutum","P_chondricola"
"3168",94,101,108,14,8,0.015,4.8,0.9816,0.06182,"P_aff._volutum","P_contiguanum"
"3169",94,102,108,7,6,0.008,2.4,0.99952,0.00729,"P_aff._volutum","P_deliense"
"3170",94,103,108,120,49,0.13,41,0.98063,0.03404,"P_aff._volutum","P_dissimile"
"3171",94,104,108,145,75,0.157,49.6,1,0,"P_aff._volutum","P_dissotocum_complex"
"3172",94,105,108,32,24,0.035,10.9,1,0,"P_aff._volutum","P_flevoense"
"3173",94,106,108,42,29,0.045,14.4,1,0,"P_aff._volutum","P_folliculosum"
"3174",94,107,108,15,8,0.016,5.1,0.96722,0.09501,"P_aff._volutum","P_grandisporangium"
"3175",94,109,108,15,11,0.016,5.1,0.99973,0.0018,"P_aff._volutum","P_inflatum"
"3176",94,110,108,7,1,0.008,2.4,0.24513,0.94831,"P_aff._volutum","P_insidiosum"
"3177",94,111,108,19,8,0.021,6.5,0.84176,0.30214,"P_aff._volutum","P_jasmonium"
"3178",94,112,108,49,25,0.053,16.7,0.99754,0.00629,"P_aff._volutum","P_kashmirense"
"3179",94,113,108,38,22,0.041,13,0.99964,0.00122,"P_aff._volutum","P_longandrum"
"3180",94,114,108,5,2,0.005,1.7,0.779,0.5568,"P_aff._volutum","P_lycopersicum"
"3181",94,115,108,106,51,0.115,36.2,0.99993,0.00019,"P_aff._volutum","P_minus_complex"
"3182",94,116,108,227,102,0.246,77.6,1,0,"P_aff._volutum","P_myriotylum_complex"
"3183",94,117,108,82,53,0.089,28,1,0,"P_aff._volutum","P_ornamentatum"
"3184",94,118,108,211,95,0.228,72.1,1,0,"P_aff._volutum","P_pachycaule_complex"
"3185",94,119,108,121,63,0.131,41.4,1,0,"P_aff._volutum","P_pectinolyticum"
"3186",94,120,108,120,61,0.13,41,1,0,"P_aff._volutum","P_periplocum"
"3187",94,121,108,5,3,0.005,1.7,0.95179,0.221,"P_aff._volutum","P_pyrilobum"
"3188",94,122,108,198,94,0.214,67.7,1,0,"P_aff._volutum","P_salpingophorum_complex"
"3189",94,125,108,17,10,0.018,5.8,0.9918,0.02882,"P_aff._volutum","P_sp._CAL-2011e"
"3190",94,128,108,56,28,0.061,19.1,0.99785,0.00532,"P_aff._volutum","P_sulcatum"
"3191",94,129,108,29,16,0.031,9.9,0.99586,0.01231,"P_aff._volutum","P_tardicrescens"
"3192",94,130,108,183,80,0.198,62.5,0.99999,2e-05,"P_aff._volutum","P_terrestris"
"3193",94,131,108,20,17,0.022,6.8,1,0,"P_aff._volutum","P_vanterpoolii"
"3194",94,133,108,100,53,0.108,34.2,1,0,"P_aff._volutum","S_anisospora"
"3195",94,134,108,14,3,0.015,4.8,0.23434,0.91099,"P_aff._volutum","S_asterophora"
"3196",94,135,108,53,9,0.057,18.1,0.00224,0.99931,"P_aff._volutum","S_eccentrica"
"3197",94,136,108,23,4,0.025,7.9,0.05773,0.98163,"P_aff._volutum","S_litoralis"
"3198",94,137,108,259,86,0.28,88.5,0.26474,0.8245,"P_aff._volutum","S_megasperma"
"3199",94,138,108,144,58,0.156,49.2,0.98645,0.02431,"P_aff._volutum","S_monilifera"
"3200",94,140,108,11,0,0.012,3.8,0.00916,1,"P_aff._volutum","S_sp._CAL-2011b"
"3201",94,141,108,12,8,0.013,4.1,0.99601,0.01991,"P_aff._volutum","S_subterranea"
"3202",94,142,108,18,9,0.019,6.2,0.95385,0.11616,"P_aff._volutum","S_terrestris"
"3203",94,143,108,77,11,0.083,26.3,1e-05,1,"P_aff._volutum","S_turfosa"
"3204",94,144,108,93,55,0.101,31.8,1,0,"P_aff._volutum","T_terrestris"
"3205",95,98,58,8,2,0.005,1.5,0.83434,0.44883,"P_angustatum","P_aquatile_complex"
"3206",95,99,58,104,15,0.06,19.1,0.13288,0.92405,"P_angustatum","P_arrhenomanes_complex"
"3207",95,100,58,46,7,0.027,8.4,0.35913,0.78485,"P_angustatum","P_chondricola"
"3208",95,101,58,14,5,0.008,2.6,0.97324,0.09227,"P_angustatum","P_contiguanum"
"3209",95,102,58,7,0,0.004,1.3,0.2382,1,"P_angustatum","P_deliense"
"3210",95,103,58,120,22,0.07,22,0.55942,0.55947,"P_angustatum","P_dissimile"
"3211",95,104,58,145,35,0.084,26.6,0.99522,0.01077,"P_angustatum","P_dissotocum_complex"
"3212",95,105,58,32,7,0.019,5.9,0.78802,0.36753,"P_angustatum","P_flevoense"
"3213",95,106,58,42,12,0.024,7.7,0.97567,0.05691,"P_angustatum","P_folliculosum"
"3214",95,107,58,15,4,0.009,2.8,0.88073,0.2884,"P_angustatum","P_grandisporangium"
"3215",95,109,58,15,2,0.009,2.8,0.45844,0.79821,"P_angustatum","P_inflatum"
"3216",95,110,58,7,2,0.004,1.3,0.88135,0.37804,"P_angustatum","P_insidiosum"
"3217",95,111,58,19,2,0.011,3.5,0.28709,0.89552,"P_angustatum","P_jasmonium"
"3218",95,112,58,49,12,0.028,9,0.91701,0.15691,"P_angustatum","P_kashmirense"
"3219",95,113,58,38,9,0.022,7,0.86907,0.24182,"P_angustatum","P_longandrum"
"3220",95,115,58,106,32,0.062,19.5,0.99996,0.00014,"P_angustatum","P_minus_complex"
"3221",95,116,58,227,53,0.132,41.7,0.99999,8e-05,"P_angustatum","P_myriotylum_complex"
"3222",95,117,58,82,27,0.048,15.1,0.99996,0.00013,"P_angustatum","P_ornamentatum"
"3223",95,118,58,211,56,0.123,38.7,1,0,"P_angustatum","P_pachycaule_complex"
"3224",95,119,58,121,28,0.07,22.2,0.96906,0.05782,"P_angustatum","P_pectinolyticum"
"3225",95,120,58,120,36,0.07,22,0.99999,3e-05,"P_angustatum","P_periplocum"
"3226",95,122,58,198,48,0.115,36.3,0.99994,0.00024,"P_angustatum","P_salpingophorum_complex"
"3227",95,125,58,17,2,0.01,3.1,0.36612,0.85394,"P_angustatum","P_sp._CAL-2011e"
"3228",95,128,58,56,14,0.033,10.3,0.94226,0.112,"P_angustatum","P_sulcatum"
"3229",95,129,58,29,8,0.017,5.3,0.93942,0.13752,"P_angustatum","P_tardicrescens"
"3230",95,130,58,183,36,0.106,33.6,0.80383,0.28815,"P_angustatum","P_terrestris"
"3231",95,131,58,20,7,0.012,3.7,0.98359,0.05276,"P_angustatum","P_vanterpoolii"
"3232",95,133,58,100,21,0.058,18.4,0.83731,0.24929,"P_angustatum","S_anisospora"
"3233",95,134,58,14,3,0.008,2.6,0.7567,0.49093,"P_angustatum","S_asterophora"
"3234",95,135,58,53,6,0.031,9.7,0.10106,0.95603,"P_angustatum","S_eccentrica"
"3235",95,136,58,23,1,0.013,4.2,0.05187,0.9922,"P_angustatum","S_litoralis"
"3236",95,137,58,259,46,0.15,47.5,0.33963,0.78247,"P_angustatum","S_megasperma"
"3237",95,138,58,144,28,0.084,26.4,0.72749,0.37665,"P_angustatum","S_monilifera"
"3238",95,140,58,11,0,0.006,2,0.10324,1,"P_angustatum","S_sp._CAL-2011b"
"3239",95,141,58,12,2,0.007,2.2,0.61699,0.68081,"P_angustatum","S_subterranea"
"3240",95,142,58,18,1,0.01,3.3,0.1237,0.9768,"P_angustatum","S_terrestris"
"3241",95,143,58,77,6,0.045,14.1,0.00311,0.99915,"P_angustatum","S_turfosa"
"3242",95,144,58,93,23,0.054,17.1,0.97809,0.04369,"P_angustatum","T_terrestris"
"3243",98,99,8,104,2,0.008,2.6,0.47742,0.80141,"P_aquatile_complex","P_arrhenomanes_complex"
"3244",98,100,8,46,3,0.004,1.2,0.9822,0.09534,"P_aquatile_complex","P_chondricola"
"3245",98,103,8,120,6,0.01,3,0.99446,0.0365,"P_aquatile_complex","P_dissimile"
"3246",98,104,8,145,6,0.012,3.7,0.98073,0.09419,"P_aquatile_complex","P_dissotocum_complex"
"3247",98,106,8,42,1,0.003,1.1,0.71173,0.68486,"P_aquatile_complex","P_folliculosum"
"3248",98,112,8,49,1,0.004,1.2,0.64074,0.74449,"P_aquatile_complex","P_kashmirense"
"3249",98,115,8,106,2,0.008,2.7,0.46167,0.81183,"P_aquatile_complex","P_minus_complex"
"3250",98,116,8,227,7,0.018,5.7,0.93156,0.28995,"P_aquatile_complex","P_myriotylum_complex"
"3251",98,117,8,82,3,0.007,2.1,0.87543,0.3445,"P_aquatile_complex","P_ornamentatum"
"3252",98,118,8,211,8,0.017,5.3,1,0.03778,"P_aquatile_complex","P_pachycaule_complex"
"3253",98,119,8,121,0,0.01,3.1,0.01988,1,"P_aquatile_complex","P_pectinolyticum"
"3254",98,120,8,120,3,0.01,3,0.64189,0.64324,"P_aquatile_complex","P_periplocum"
"3255",98,122,8,198,5,0.016,5,0.62892,0.65633,"P_aquatile_complex","P_salpingophorum_complex"
"3256",98,128,8,56,3,0.004,1.4,0.96428,0.1528,"P_aquatile_complex","P_sulcatum"
"3257",98,130,8,183,8,0.015,4.6,1,0.01184,"P_aquatile_complex","P_terrestris"
"3258",98,133,8,100,5,0.008,2.5,0.98611,0.06918,"P_aquatile_complex","S_anisospora"
"3259",98,135,8,53,0,0.004,1.3,0.22608,1,"P_aquatile_complex","S_eccentrica"
"3260",98,137,8,259,5,0.021,6.6,0.15918,0.96203,"P_aquatile_complex","S_megasperma"
"3261",98,138,8,144,5,0.012,3.6,0.90891,0.26883,"P_aquatile_complex","S_monilifera"
"3262",98,143,8,77,1,0.006,1.9,0.38016,0.89599,"P_aquatile_complex","S_turfosa"
"3263",98,144,8,93,3,0.007,2.4,0.81879,0.43397,"P_aquatile_complex","T_terrestris"
"3264",99,100,104,46,27,0.048,15.1,0.99998,9e-05,"P_arrhenomanes_complex","P_chondricola"
"3265",99,101,104,14,9,0.015,4.6,0.99702,0.01401,"P_arrhenomanes_complex","P_contiguanum"
"3266",99,102,104,7,4,0.007,2.3,0.9589,0.1644,"P_arrhenomanes_complex","P_deliense"
"3267",99,103,104,120,45,0.125,39.5,0.93036,0.10869,"P_arrhenomanes_complex","P_dissimile"
"3268",99,104,104,145,62,0.151,47.7,0.99981,0.00046,"P_arrhenomanes_complex","P_dissotocum_complex"
"3269",99,105,104,32,20,0.033,10.5,0.99993,0.00028,"P_arrhenomanes_complex","P_flevoense"
"3270",99,106,104,42,18,0.044,13.8,0.94844,0.09873,"P_arrhenomanes_complex","P_folliculosum"
"3271",99,107,104,15,7,0.016,4.9,0.92252,0.18766,"P_arrhenomanes_complex","P_grandisporangium"
"3272",99,109,104,15,9,0.016,4.9,0.99355,0.02534,"P_arrhenomanes_complex","P_inflatum"
"3273",99,110,104,7,1,0.007,2.3,0.2683,0.94083,"P_arrhenomanes_complex","P_insidiosum"
"3274",99,111,104,19,10,0.02,6.3,0.98139,0.05408,"P_arrhenomanes_complex","P_jasmonium"
"3275",99,112,104,49,20,0.051,16.1,0.92438,0.13279,"P_arrhenomanes_complex","P_kashmirense"
"3276",99,113,104,38,16,0.04,12.5,0.92725,0.13579,"P_arrhenomanes_complex","P_longandrum"
"3277",99,114,104,5,1,0.005,1.6,0.46826,0.86621,"P_arrhenomanes_complex","P_lycopersicum"
"3278",99,115,104,106,46,0.11,34.9,0.99825,0.00379,"P_arrhenomanes_complex","P_minus_complex"
"3279",99,116,104,227,92,0.236,74.7,1,0,"P_arrhenomanes_complex","P_myriotylum_complex"
"3280",99,117,104,82,40,0.085,27,0.99986,0.00038,"P_arrhenomanes_complex","P_ornamentatum"
"3281",99,118,104,211,82,0.22,69.4,0.99965,0.00089,"P_arrhenomanes_complex","P_pachycaule_complex"
"3282",99,119,104,121,51,0.126,39.8,0.99789,0.00443,"P_arrhenomanes_complex","P_pectinolyticum"
"3283",99,120,104,120,56,0.125,39.5,0.99998,4e-05,"P_arrhenomanes_complex","P_periplocum"
"3284",99,121,104,5,1,0.005,1.6,0.46826,0.86621,"P_arrhenomanes_complex","P_pyrilobum"
"3285",99,122,104,198,83,0.206,65.2,1,1e-05,"P_arrhenomanes_complex","P_salpingophorum_complex"
"3286",99,125,104,17,7,0.018,5.6,0.84409,0.30862,"P_arrhenomanes_complex","P_sp._CAL-2011e"
"3287",99,128,104,56,28,0.058,18.4,0.99899,0.00266,"P_arrhenomanes_complex","P_sulcatum"
"3288",99,129,104,29,9,0.03,9.5,0.50053,0.66127,"P_arrhenomanes_complex","P_tardicrescens"
"3289",99,130,104,183,81,0.191,60.2,1,0,"P_arrhenomanes_complex","P_terrestris"
"3290",99,131,104,20,9,0.021,6.6,0.92167,0.17207,"P_arrhenomanes_complex","P_vanterpoolii"
"3291",99,133,104,100,39,0.104,32.9,0.95428,0.07582,"P_arrhenomanes_complex","S_anisospora"
"3292",99,134,104,14,2,0.015,4.6,0.10604,0.97312,"P_arrhenomanes_complex","S_asterophora"
"3293",99,135,104,53,17,0.055,17.4,0.51216,0.61433,"P_arrhenomanes_complex","S_eccentrica"
"3294",99,136,104,23,11,0.024,7.6,0.96216,0.0906,"P_arrhenomanes_complex","S_litoralis"
"3295",99,137,104,259,86,0.27,85.2,0.64877,0.47237,"P_arrhenomanes_complex","S_megasperma"
"3296",99,138,104,144,47,0.15,47.4,0.5108,0.58444,"P_arrhenomanes_complex","S_monilifera"
"3297",99,140,104,11,0,0.011,3.6,0.01135,1,"P_arrhenomanes_complex","S_sp._CAL-2011b"
"3298",99,141,104,12,7,0.012,3.9,0.98448,0.05868,"P_arrhenomanes_complex","S_subterranea"
"3299",99,142,104,18,6,0.019,5.9,0.62573,0.57625,"P_arrhenomanes_complex","S_terrestris"
"3300",99,143,104,77,15,0.08,25.3,0.00241,0.99909,"P_arrhenomanes_complex","S_turfosa"
"3301",99,144,104,93,42,0.097,30.6,0.99899,0.00233,"P_arrhenomanes_complex","T_terrestris"
"3302",100,101,46,14,6,0.006,2,0.99862,0.00835,"P_chondricola","P_contiguanum"
"3303",100,102,46,7,2,0.003,1,0.93374,0.27048,"P_chondricola","P_deliense"
"3304",100,103,46,120,26,0.055,17.5,0.99829,0.00457,"P_chondricola","P_dissimile"
"3305",100,104,46,145,33,0.067,21.1,0.99997,0.00012,"P_chondricola","P_dissotocum_complex"
"3306",100,105,46,32,12,0.015,4.7,0.99989,0.00056,"P_chondricola","P_flevoense"
"3307",100,106,46,42,10,0.019,6.1,0.97528,0.06125,"P_chondricola","P_folliculosum"
"3308",100,107,46,15,8,0.007,2.2,0.99996,0.00033,"P_chondricola","P_grandisporangium"
"3309",100,109,46,15,8,0.007,2.2,0.99996,0.00033,"P_chondricola","P_inflatum"
"3310",100,110,46,7,1,0.003,1,0.72952,0.67134,"P_chondricola","P_insidiosum"
"3311",100,111,46,19,4,0.009,2.8,0.87522,0.29282,"P_chondricola","P_jasmonium"
"3312",100,112,46,49,8,0.023,7.1,0.734,0.42196,"P_chondricola","P_kashmirense"
"3313",100,113,46,38,11,0.018,5.5,0.9966,0.01113,"P_chondricola","P_longandrum"
"3314",100,115,46,106,22,0.049,15.4,0.99048,0.02172,"P_chondricola","P_minus_complex"
"3315",100,116,46,227,42,0.105,33,0.99989,6e-04,"P_chondricola","P_myriotylum_complex"
"3316",100,117,46,82,26,0.038,11.9,1,0,"P_chondricola","P_ornamentatum"
"3317",100,118,46,211,39,0.097,30.7,0.99917,0.00291,"P_chondricola","P_pachycaule_complex"
"3318",100,119,46,121,26,0.056,17.6,0.998,0.00528,"P_chondricola","P_pectinolyticum"
"3319",100,120,46,120,26,0.055,17.5,0.99829,0.00457,"P_chondricola","P_periplocum"
"3320",100,122,46,198,33,0.091,28.8,0.94062,0.11155,"P_chondricola","P_salpingophorum_complex"
"3321",100,125,46,17,3,0.008,2.5,0.77688,0.46175,"P_chondricola","P_sp._CAL-2011e"
"3322",100,128,46,56,20,0.026,8.2,1,1e-05,"P_chondricola","P_sulcatum"
"3323",100,129,46,29,9,0.013,4.2,0.99613,0.01389,"P_chondricola","P_tardicrescens"
"3324",100,130,46,183,36,0.084,26.6,0.99951,0.00163,"P_chondricola","P_terrestris"
"3325",100,131,46,20,7,0.009,2.9,0.99642,0.01543,"P_chondricola","P_vanterpoolii"
"3326",100,133,46,100,23,0.046,14.6,0.99858,0.00393,"P_chondricola","S_anisospora"
"3327",100,134,46,14,1,0.006,2,0.36836,0.89493,"P_chondricola","S_asterophora"
"3328",100,135,46,53,2,0.024,7.7,0.00738,0.99875,"P_chondricola","S_eccentrica"
"3329",100,136,46,23,2,0.011,3.3,0.31937,0.87766,"P_chondricola","S_litoralis"
"3330",100,137,46,259,37,0.119,37.7,0.45405,0.69914,"P_chondricola","S_megasperma"
"3331",100,138,46,144,22,0.066,21,0.68957,0.4304,"P_chondricola","S_monilifera"
"3332",100,140,46,11,1,0.005,1.6,0.50641,0.82811,"P_chondricola","S_sp._CAL-2011b"
"3333",100,141,46,12,5,0.006,1.7,0.99675,0.01895,"P_chondricola","S_subterranea"
"3334",100,142,46,18,2,0.008,2.6,0.49739,0.76903,"P_chondricola","S_terrestris"
"3335",100,143,46,77,7,0.035,11.2,0.08021,0.96496,"P_chondricola","S_turfosa"
"3336",100,144,46,93,18,0.043,13.5,0.95635,0.0847,"P_chondricola","T_terrestris"
"3337",101,103,14,120,8,0.017,5.3,0.96165,0.11058,"P_contiguanum","P_dissimile"
"3338",101,104,14,145,9,0.02,6.4,0.95461,0.1275,"P_contiguanum","P_dissotocum_complex"
"3339",101,105,14,32,3,0.004,1.4,0.95796,0.15881,"P_contiguanum","P_flevoense"
"3340",101,106,14,42,2,0.006,1.9,0.71939,0.57794,"P_contiguanum","P_folliculosum"
"3341",101,112,14,49,5,0.007,2.2,0.98842,0.04888,"P_contiguanum","P_kashmirense"
"3342",101,113,14,38,5,0.005,1.7,0.99701,0.01719,"P_contiguanum","P_longandrum"
"3343",101,115,14,106,6,0.015,4.7,0.85165,0.31326,"P_contiguanum","P_minus_complex"
"3344",101,116,14,227,12,0.032,10.1,0.94086,0.19343,"P_contiguanum","P_myriotylum_complex"
"3345",101,117,14,82,6,0.011,3.6,0.95752,0.12407,"P_contiguanum","P_ornamentatum"
"3346",101,118,14,211,12,0.03,9.3,0.97457,0.10156,"P_contiguanum","P_pachycaule_complex"
"3347",101,119,14,121,6,0.017,5.4,0.74239,0.46083,"P_contiguanum","P_pectinolyticum"
"3348",101,120,14,120,10,0.017,5.3,0.99805,0.01011,"P_contiguanum","P_periplocum"
"3349",101,122,14,198,11,0.028,8.8,0.94413,0.16486,"P_contiguanum","P_salpingophorum_complex"
"3350",101,128,14,56,5,0.008,2.5,0.97742,0.08118,"P_contiguanum","P_sulcatum"
"3351",101,129,14,29,4,0.004,1.3,0.99487,0.03011,"P_contiguanum","P_tardicrescens"
"3352",101,130,14,183,11,0.026,8.1,0.97432,0.08994,"P_contiguanum","P_terrestris"
"3353",101,133,14,100,5,0.014,4.4,0.74123,0.4703,"P_contiguanum","S_anisospora"
"3354",101,135,14,53,1,0.007,2.3,0.28596,0.92793,"P_contiguanum","S_eccentrica"
